fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.35403037652352354,0.4072792033979571,-1.4008624331166206,0.03190703492637553,-0.7249027629197775,-0.8277196833914553,-0.9722501346732282,-0.18307668127283883,0.44672726290977804,-0.5786238945766092,0.3284932068169058
1.0679408141185058,0.8083215032579238,0.6175345875331392,-0.45588558026824466,-0.7488288471790826,-0.928089274186784,-0.8517570332371156,0.437431516357859,-0.9063551237543045,-1.1199363200044719,-0.4079976951389046
0.4422734902360128,1.524468467293578,-1.4008624331166206,0.03190703492637553,0.2560666917117315,-0.4262413202101405,-0.5806475550058622,1.3605015624199754,0.25342977910062464,1.0453133817069766,-0.9603658716057616
-0.35403037652352354,0.6364462318893667,-0.3140332681513654,-0.24683160232769302,-0.19852890921506539,1.681520086491762,2.64254290841015,-0.5882018681556545,-0.26203017772378834,-1.240227970099552,-0.5000590578833805
-0.6384246146519295,2.698949488312051,-1.4008624331166206,0.3106456721804441,0.3996231972675619,-0.8277196833914553,-0.8818803085961437,-0.4548695281689352,0.7688897359250376,-1.1800821450520118,-0.4079976951389046
-0.467788071774886,-0.051054853584861434,0.7727958968138898,-0.1771469430141761,0.04073193337798547,-0.7273500925961266,-0.21916825069752435,0.23230483945512215,1.7353771549708104,-0.2778947693389084,0.05230911858347651
-0.9228188527803355,1.2666555602407423,-1.3491086633563703,-0.1074622837006589,-0.17460282495576027,0.17597622456183173,-0.3999079028516933,-0.6394835373813244,1.5420796711616542,-0.2778947693389084,2.1697204617064303
-0.2971515288978425,-0.051054853584861434,-0.10701818911036436,-0.45588558026824466,-0.10282457217784491,-0.1251325478241544,-0.21916825069752435,0.8476848701632188,0.7688897359250376,-0.03731146914874726,-1.3286113225836667
0.4422734902360128,-1.3114735102876132,0.358765738731888,-0.38620092095472747,-0.5095680045860316,-0.3258717294148118,-0.6107708303648903,-0.8138412127486251,-0.32646267232684134,1.1054592067545168,1.1570454715171905
-0.12651498602079908,1.1234261674336112,-0.2622794983911151,-0.24683160232769302,-0.318159330511591,-0.4262413202101405,-0.1287984246204399,-0.024103506673227734,0.3178622737036748,-0.6387697196241495,-1.236549959839191
1.3523350522469118,-1.0250147246733514,1.3420873641766429,0.03190703492637553,-0.3660114990302009,-1.0284588649821127,-0.8818803085961437,0.23230483945512215,-1.0352201129604077,-0.03731146914874726,0.5126159323058576
-0.7521823099032919,-0.45209715344482787,0.358765738731888,0.10159169423989275,-0.07889848791854212,0.07560663376650303,0.805023111509433,0.6425581932605389,1.5420796711616542,-0.3380405943864487,-0.8683045088612856
-0.5815457670262485,-0.7385559390590896,0.15175065969088683,-0.5952548988952789,-0.12675065643715003,1.781889677287091,1.01588603902263,0.07845983177811222,0.6400247467189344,-0.03731146914874726,-0.8683045088612856
-1.093455395657379,1.524468467293578,-1.4008624331166206,-0.24683160232769302,-0.4856419203267265,1.2800417233104475,0.20255760432886982,-1.5215282480629733,1.1554847035433473,-0.8192071947667703,1.0649841087727145
-1.2072130909087413,-0.5666806676905326,-0.2622794983911151,-0.5255702395817617,-0.17460282495576027,0.5774545877431466,0.32305070576498246,-0.21384568280821803,1.3487821873525008,-0.3380405943864487,-0.8683045088612856
-1.093455395657379,-0.795847696181942,0.30701196897163774,0.5196996501209954,-0.9402375212535234,-0.3258717294148118,0.23268087968789797,-1.9522942695586238,0.3178622737036748,-0.21774894429136812,1.6173522852395716
-0.467788071774886,-0.7385559390590896,-0.7798171959936177,0.3106456721804441,0.16036235467451107,1.3804113141057763,0.23268087968789797,-0.024103506673227734,0.3822947683067279,0.2634176560889535,-0.13181360690547528
-1.3209707861601039,0.2926956891522523,-0.36578703791161554,-0.1074622837006589,-0.24638107773367562,-0.024762957028825677,0.1423110536108135,-1.0651213919544307,1.7353771549708104,0.08298018094633332,1.8935363734730009
0.7835465759900998,0.922905017503628,0.2552581992113874,-0.03777762438714168,0.0646580176372906,0.6778241785384753,1.3773653433309678,0.591276524034869,-0.13316518851768508,-0.21774894429136812,-0.3159363323944287
-0.9228188527803355,0.06352866066084335,-0.7280634262333673,-0.38620092095472747,-0.2224549934743705,-0.024762957028825677,-0.27941480141558067,0.2835865086807921,1.9286746387799638,-0.09745729419628754,-0.5921204206278564
-0.6384246146519295,-0.8531394533047943,0.20350442945113714,-0.38620092095472747,-0.7009766786604749,-0.024762957028825677,-0.49027772892877775,-1.0394805573415957,-0.5197601561359948,0.6242926063741953,0.7888000205392869
0.5560311854873758,-0.795847696181942,0.6692883572933895,0.03190703492637553,-0.29423324625228586,-0.5266109110054692,-0.5806475550058622,0.8476848701632188,0.18899728449757158,0.564146781326655,-0.2238749696499528
0.32851579498465083,-0.5666806676905326,0.9280572060946407,-0.45588558026824466,-0.7966810156976929,-0.928089274186784,-0.8818803085961437,-0.9984552219610712,0.25342977910062464,0.2634176560889535,1.8935363734730009
0.21475809973328788,1.3525931959250208,-0.2622794983911151,-0.1771469430141761,-0.5095680045860316,-0.6269805018007979,-0.09867514926141174,-0.22923018357596459,-1.3573825859756643,-0.6387697196241495,-0.9603658716057616
-0.695303462277611,-0.5666806676905326,0.7727958968138898,2.052762155018373,-0.3420854147708961,1.2800417233104475,2.491926531615009,0.2835865086807921,0.7044572413219845,0.3235634811364938,0.05230911858347651
-0.41090922414920505,-0.5666806676905326,0.20350442945113714,-0.3165162616412102,-0.389937583289506,-0.2255021386194831,0.8652696622274892,-0.4856385297043144,-0.32646267232684134,-0.6989155446716897,-0.5000590578833805
0.1578792521076069,-0.051054853584861434,0.5657808177728889,-0.7346242175223132,0.2560666917117315,-1.0284588649821127,-0.8216337578780875,-0.0446161743635185,-0.7130576399451483,-0.8192071947667703,-0.9603658716057616
0.27163694735896987,-1.655224053024727,1.393841133936893,-0.03777762438714168,-0.05497240365923468,0.9789329509244614,0.3531739811240106,0.7964032009375488,0.5111597575128312,-0.6989155446716897,-1.144488597094715
0.7266677283644188,0.4072792033979571,1.186826054895892,-0.1771469430141761,-0.15067674069645515,1.2800417233104475,0.7748998361504048,1.5143465700970424,1.2199171981463974,-0.5184780695290696,-0.6841817833723339
0.8404254236157818,-0.45209715344482787,0.5657808177728889,-0.03777762438714168,-0.10282457217784491,1.8822592680824195,0.624283459355264,0.2630738409905583,-1.0352201129604077,-0.45833224448152926,-0.5921204206278564
-0.2971515288978425,-1.0823064817962036,0.5140270480126387,-0.38620092095472747,-0.07889848791854212,0.8785633601291327,0.38329725648303875,-0.1779485143502946,0.18899728449757158,-0.39818641943398897,-0.9603658716057616
-0.695303462277611,-0.5666806676905326,0.7727958968138898,2.052762155018373,-0.3420854147708961,1.2800417233104475,2.491926531615009,0.2835865086807921,0.7044572413219845,0.3235634811364938,0.05230911858347651
-0.809061157528973,-0.795847696181942,-0.15877195887061465,-0.3165162616412102,0.3996231972675619,-1.1288284557774415,-1.152989786827397,-1.0907622265673227,0.8333222305280877,-0.45833224448152926,0.8808613832837628
0.4422734902360128,-1.3114735102876132,0.7210421270536395,-0.38620092095472747,-0.41386366754881115,-0.5266109110054692,-0.6408941057239185,-0.7779440442907016,-0.26203017772378834,1.1656050318020572,1.1570454715171905
-1.093455395657379,0.23540393202939988,-1.2973548935961199,-0.5255702395817617,-0.43778975180811625,-1.1288284557774415,-1.0324966853912845,0.1297415010037822,0.962187219734191,0.1431260059938736,-0.8683045088612856
-0.695303462277611,0.7510297461350715,-1.4008624331166206,0.9378076060020984,0.01680584911868035,0.17597622456183173,-0.008305323184327272,0.437431516357859,0.962187219734191,-0.6989155446716897,-0.8683045088612856
1.0110619664928246,2.326553067013511,-0.2622794983911151,0.5893843094345127,0.4714014500454773,-0.4262413202101405,1.226748966535827,2.181008270030752,0.7688897359250376,-0.09745729419628754,0.7888000205392869
0.8404254236157818,-0.795847696181942,0.8245496665741401,-0.6300972285520375,-0.41386366754881115,-1.0284588649821127,-1.0324966853912845,-1.0087115558062165,-0.7774901345482013,-1.1800821450520118,0.8808613832837628
-1.3209707861601039,-0.2229301249534186,-1.4008624331166206,-0.1771469430141761,-0.41386366754881115,-0.024762957028825677,-0.3697846274926651,-1.9625506034037692,1.7353771549708104,-0.39818641943398897,1.8935363734730009
4.13939858590529,0.6650921104507929,1.1350722851356416,1.1468615839426501,0.23214060745242643,-0.5266109110054692,-0.6710173810829467,3.2835641583828274,-2.5171674888305935,0.5040009562791147,0.6046772950503335
0.21475809973328788,0.9801967746264804,-0.15877195887061465,-0.03777762438714168,3.366457645421394,-1.0284588649821127,-0.9120035839551719,1.2066565547429655,0.06013229529146835,-0.3380405943864487,-1.3286113225836667
-0.9796977004060169,1.1234261674336112,-0.9350785052743683,2.052762155018373,0.758514461157136,-0.6269805018007979,-0.8517570332371156,-0.1010260105117327,0.25342977910062464,-0.9996446699093912,0.3284932068169058
-1.036576548031698,2.1260319170835276,-1.4008624331166206,-0.664939558208796,-0.7966810156976929,-0.6269805018007979,-0.8517570332371156,-1.0651213919544307,1.2199171981463974,-0.15760311924382783,0.4205545695613817
-0.809061157528973,1.7822813743464132,-0.3140332681513654,1.0771769246291325,-0.27030716199298077,0.07560663376650303,0.5941601839962358,0.8579412040083642,1.4132146819555509,0.3837093061840341,-1.1138014761798913
-0.41090922414920505,1.4385308316092995,-1.4008624331166206,-0.5952548988952789,-0.2224549934743705,1.781889677287091,-0.008305323184327272,-0.32153718818215915,-0.004300199311581836,-0.21774894429136812,0.2364318440724283
4.0825197382796095,0.6650921104507929,1.1350722851356416,1.1468615839426501,0.23214060745242643,-0.5266109110054692,-0.6710173810829467,3.2835641583828274,-2.5171674888305935,0.5040009562791147,0.6046772950503335
-0.9796977004060169,0.23540393202939988,-1.2973548935961199,-0.3165162616412102,0.7106622926385284,-0.928089274186784,-0.8818803085961437,-0.10615417743433386,0.44672726290977804,0.20327183104141322,-0.8683045088612856
-0.524666919400567,-0.2229301249534186,-0.003510649589863761,-0.3165162616412102,-0.3420854147708961,-0.1251325478241544,-0.6107708303648903,-1.4702465788373031,0.25342977910062464,-0.15760311924382783,1.4332295597506197
-0.012757290769436087,-1.4260570245333175,1.0833185153753913,-0.3165162616412102,0.1842884389338162,-0.928089274186784,-1.0023734100322563,-1.3676832403859633,-0.32646267232684134,-0.21774894429136812,1.801475010728525
-1.2072130909087413,-0.3948053963219755,-0.5210483471923663,-0.664939558208796,-0.29423324625228586,-0.8277196833914553,-1.0324966853912845,-1.280504402702313,1.9286746387799638,-0.6989155446716897,0.8808613832837628
-1.7191227195398724,-0.3375136391991234,-0.8315709657538679,-0.24683160232769302,-0.8923853527349132,0.07560663376650303,1.3171187926129115,-2.526648964886196,1.477647176558604,1.346042506944678,2.906211363662239
-0.695303462277611,0.8656132603807762,-1.4008624331166206,-0.24683160232769302,-0.29423324625228586,-0.3258717294148118,-0.7011406564419749,0.07845983177811222,1.0910522089402943,-0.9394988448618509,-1.0524272343502374
-0.524666919400567,-1.0250147246733514,0.30701196897163774,-0.1074622837006589,-0.41386366754881115,-0.6269805018007979,-0.5806475550058622,-1.049736891186741,0.3178622737036748,-0.3380405943864487,1.341168197006144
0.0441215568562449,0.3499874462751047,0.09999688993063655,0.03190703492637553,0.5671057870826978,1.5811504956964337,2.220817053383756,0.6476863601830831,-1.0352201129604077,-0.9394988448618509,-1.236549959839191
-1.2072130909087413,-0.45209715344482787,-0.36578703791161554,-0.664939558208796,-0.389937583289506,-1.22919804657277,-0.9120035839551719,-0.4856385297043144,0.6400247467189344,-0.5786238945766092,-1.144488597094715
-1.1503342432830603,-0.10834661070771383,-0.7280634262333673,-0.1771469430141761,-0.2224549934743705,1.3804113141057763,-0.15892169997946803,-0.5164075312397506,0.7044572413219845,0.564146781326655,0.5126159323058576
-0.695303462277611,0.922905017503628,-0.9868322750346185,-0.3165162616412102,-0.5334940888453367,2.6852159944450493,0.20255760432886982,-0.3420498558724499,0.7044572413219845,-0.3380405943864487,-0.2238749696499528
-0.24027268127216106,-0.7385559390590896,0.09999688993063655,-0.5255702395817617,1.7155578315293425,-1.4299372281634275,-0.038428598543355424,0.2835865086807921,-0.06873269391463488,1.5866258071348391,-0.8683045088612856
-0.5815457670262485,-0.5093889105676802,-0.36578703791161554,-0.664939558208796,-0.8684592684756081,0.8785633601291327,0.5640369086372077,-1.6651169218948378,0.44672726290977804,-0.5184780695290696,1.1570454715171905
-0.24027268127216106,2.040094281399249,-1.2456011238358697,-0.5255702395817617,-0.6531245101418647,-1.1288284557774415,-1.122866511468369,0.23230483945512215,0.3178622737036748,-1.9619778706700348,-1.236549959839191
-0.35403037652352354,-0.5666806676905326,-0.10701818911036436,0.03190703492637553,-0.29423324625228586,1.3804113141057763,0.5339136332781795,-0.30615268741446955,0.3822947683067279,-0.45833224448152926,0.05230911858347651
0.38539464261033185,0.2926956891522523,-0.10701818911036436,0.17127635355340967,-0.24638107773367562,-0.6269805018007979,1.768967922998334,0.5348666878865977,-0.5197601561359948,-0.5184780695290696,-0.6841817833723339
-0.012757290769436087,-1.2541817531647608,0.6175345875331392,-0.1074622837006589,-0.17460282495576027,0.17597622456183173,-0.06855187390238358,-1.1830692311735171,-0.004300199311581836,0.6844384314217355,1.8935363734730009
0.7266677283644188,0.17811217490654813,0.20350442945113714,0.17127635355340967,0.08858410189659571,-0.024762957028825677,0.021817952174700884,0.591276524034869,-1.2929500913726142,1.5866258071348391,-0.4079976951389046
-0.6384246146519295,0.23540393202939988,-1.090339814555119,-0.664939558208796,-0.2224549934743705,-0.6269805018007979,-0.550524279646834,0.23230483945512215,0.3178622737036748,0.2634176560889535,-0.7762431461168098
1.0679408141185058,-1.3687652674104656,1.9631326012996457,-0.1074622837006589,-0.24638107773367562,-0.928089274186784,-0.8517570332371156,-0.5625610335428194,-0.584192650739045,-0.15760311924382783,1.249106834261668
-0.06963613839511809,0.17811217490654813,-0.2105257286308648,0.5893843094345127,-0.17460282495576027,-0.1251325478241544,1.768967922998334,0.437431516357859,-0.19759768312073814,-0.21774894429136812,-0.9603658716057616
1.2954562046212308,-1.4260570245333175,0.6175345875331392,9.021228086370089,-0.389937583289506,-0.928089274186784,-0.6710173810829467,3.0015149776415857,-1.2285175967695612,0.02283435589879303,-1.144488597094715
0.27163694735896987,-1.3114735102876132,0.5657808177728889,-0.1771469430141761,-0.605272341623252,0.37671540615248916,0.805023111509433,-0.6753807058393048,0.5111597575128312,0.3837093061840341,1.249106834261668
0.4422734902360128,-0.1656383678305662,0.15175065969088683,-0.45588558026824466,-0.4856419203267265,-0.7273500925961266,-0.8517570332371156,0.5092258532737628,0.06013229529146835,0.3235634811364938,0.05230911858347651
-0.12651498602079908,0.09217453922226955,-0.4692945774321161,-0.45588558026824466,-0.12675065643715003,-0.2255021386194831,-0.3095380767746088,0.23230483945512215,-0.06873269391463488,-0.39818641943398897,-1.3286113225836667
0.38539464261033185,-0.45209715344482787,1.1350722851356416,0.03190703492637553,-0.031046319399929558,0.5774545877431466,0.8953929375865174,1.0015298778402857,0.25342977910062464,-0.5184780695290696,-0.6841817833723339
-0.6384246146519295,0.4359250819593833,-1.2973548935961199,-0.45588558026824466,0.2560666917117315,-0.5266109110054692,-0.43003117821072145,-0.8958918835097311,0.962187219734191,-0.75906136971923,1.249106834261668
-0.06963613839511809,1.1520720459950375,-0.3140332681513654,-0.5952548988952789,-0.27030716199298077,-1.0284588649821127,-0.9722501346732282,0.02717816255244224,-0.7130576399451483,-0.8192071947667703,-0.8683045088612856
-0.9228188527803355,1.3239473173635947,-1.2973548935961199,-0.5255702395817617,-0.17460282495576027,-0.928089274186784,-1.0023734100322563,-0.3830751912529745,1.5420796711616542,-0.15760311924382783,-0.45402837651114336
-0.41090922414920505,0.8942591389422024,-0.2105257286308648,-0.1771469430141761,0.614957955601308,0.47708499694781786,1.1665024158177708,-0.1779485143502946,-0.648625145342098,-0.2778947693389084,-1.0524272343502374
1.0110619664928246,-1.2541817531647608,0.8763034363343905,-0.1771469430141761,-0.12675065643715003,0.6778241785384753,0.021817952174700884,1.0528115470659556,0.06013229529146835,0.08298018094633332,-0.6841817833723339
-0.35403037652352354,0.922905017503628,-0.2622794983911151,-0.45588558026824466,-0.031046319399929558,0.27634581535716046,1.4677351694080523,-0.3317935220273045,-0.004300199311581836,-1.0597904949569315,-0.8683045088612856
-0.12651498602079908,1.9541566457149704,-1.4008624331166206,0.5196996501209954,0.2560666917117315,1.0793025417197901,0.4736670825601232,1.7963957508382842,1.8642421441769137,0.3837093061840341,-0.5921204206278564
0.0441215568562449,2.8994706382420334,-0.6245558867128669,2.4011854515859588,-0.29423324625228586,-0.4262413202101405,0.2628041550469261,1.1553748855172956,0.3822947683067279,-0.9996446699093912,-0.5000590578833805
1.4660927474982748,-0.795847696181942,1.0315647456151409,-0.5255702395817617,0.7824405454164435,-0.928089274186784,-0.9421268593142,0.7451215317118789,-0.06873269391463488,0.564146781326655,-0.5921204206278564
-0.695303462277611,1.0374885317493328,-1.4008624331166206,-0.45588558026824466,-0.12675065643715003,-0.1251325478241544,-0.3095380767746088,0.23230483945512215,1.026619714337244,-0.6387697196241495,-0.9603658716057616
-1.3209707861601039,-0.1656383678305662,-1.4008624331166206,-0.8043088768358304,-0.6770505944011672,-0.024762957028825677,-0.5806475550058622,-1.1625565634832264,0.3178622737036748,-1.240227970099552,-0.8683045088612856
0.4422734902360128,-1.7698075672704319,-0.15877195887061465,-0.3165162616412102,-0.17460282495576027,-1.4299372281634275,-0.5204010042878059,1.1553748855172956,0.6400247467189344,1.2858966818971378,-0.13181360690547528
-0.35403037652352354,-0.2229301249534186,-0.05526441935011406,-0.45588558026824466,-0.5574201731046419,-0.6269805018007979,-0.43003117821072145,-0.0753851758988977,0.5111597575128312,-0.09745729419628754,-0.7762431461168098
-0.2971515288978425,0.4072792033979571,-0.05526441935011406,-0.38620092095472747,-0.12675065643715003,1.5811504956964337,2.5822963576920936,-0.2702555189564892,-0.648625145342098,-0.8192071947667703,-0.5000590578833805
-0.8659400051546544,-0.10834661070771383,-1.3491086633563703,-0.3165162616412102,-0.27030716199298077,-0.6269805018007979,-0.6107708303648903,-0.4856385297043144,0.1245647898945214,-0.5786238945766092,-0.8683045088612856
2.0348812237550864,-0.5666806676905326,2.014886371059896,0.38033033149396134,0.5671057870826978,-0.5266109110054692,-0.6710173810829467,1.6681915777740524,-1.0352201129604077,1.1656050318020572,-0.03975224416099937
-1.093455395657379,-0.8531394533047943,-0.676309656473117,-0.24683160232769302,-1.1316461953279642,-0.024762957028825677,-0.6107708303648903,-0.8240975465937704,0.8333222305280877,-0.03731146914874726,0.6046772950503335
-0.695303462277611,-0.3948053963219755,-0.676309656473117,0.17127635355340967,-0.2224549934743705,-0.024762957028825677,-0.24929152605655253,-0.2599991851113438,0.3178622737036748,-0.9996446699093912,0.2364318440724283
-0.809061157528973,-0.2229301249534186,-0.41754080767186585,-0.5952548988952789,-0.15067674069645515,-0.2255021386194831,-0.5806475550058622,-0.6548680381490709,0.44672726290977804,-0.09745729419628754,-0.5921204206278564
-0.467788071774886,-0.7385559390590896,-0.4692945774321161,-0.664939558208796,-0.15067674069645515,0.8785633601291327,0.38329725648303875,-0.1266668451245677,0.18899728449757158,-0.45833224448152926,-0.9603658716057616
0.5560311854873758,-0.5666806676905326,0.8763034363343905,-0.45588558026824466,-0.0071202351406244365,-0.6269805018007979,-0.7011406564419749,0.17076683638430679,-0.19759768312073814,-0.6387697196241495,-0.8683045088612856
-0.9796977004060169,1.868219010030692,-1.2973548935961199,-0.1074622837006589,-0.5574201731046419,-0.024762957028825677,-0.6710173810829467,-0.2446146843436542,1.477647176558604,-0.3380405943864487,0.5126159323058576
1.7504869856266807,0.4072792033979571,1.1350722851356416,0.10159169423989275,-0.0071202351406244365,-0.5266109110054692,-0.1287984246204399,1.3605015624199754,-1.0352201129604077,-0.15760311924382783,0.05230911858347651
-0.695303462277611,-1.48334878165617,1.7043637524983943,-0.3165162616412102,-0.27030716199298077,0.17597622456183173,-0.6107708303648903,0.7143525301764996,0.44672726290977804,0.3837093061840341,0.1443704813279524
0.1578792521076069,-0.2229301249534186,0.04824312017038653,-0.45588558026824466,0.5910318713420029,0.47708499694781786,2.732912734487235,0.23230483945512215,-2.4527349942275407,7.781645787031483,-0.5000590578833805
-1.093455395657379,0.006236903537990956,-0.9350785052743683,0.9378076060020984,0.902070966712969,-0.1251325478241544,-0.43003117821072145,0.02717816255244224,1.2199171981463974,0.08298018094633332,0.5126159323058576
-0.2971515288978425,0.17811217490654813,-0.41754080767186585,-0.5255702395817617,0.44747536578617214,-0.3258717294148118,0.05194122753372904,-0.1779485143502946,-0.7774901345482013,1.6467716321823795,-0.8683045088612856
-1.3209707861601039,-0.1656383678305662,-1.4008624331166206,-0.8043088768358304,-0.6770505944011672,-0.024762957028825677,-0.5806475550058622,-1.1625565634832264,0.3178622737036748,-1.240227970099552,-0.8683045088612856
-1.264091938534423,-1.1968899960419084,-0.10701818911036436,-0.5255702395817617,0.01680584911868035,-1.0284588649821127,-0.3999079028516933,-1.0805058927221773,0.3178622737036748,-1.3003737951470924,-0.3159363323944287
2.3761543095091735,0.4072792033979571,1.1350722851356416,1.216546243256167,0.351771028748952,-1.0284588649821127,-0.9421268593142,2.181008270030752,-0.39089516692989157,0.5040009562791147,1.341168197006144
-0.467788071774886,-0.051054853584861434,0.6692883572933895,-0.24683160232769302,-0.605272341623252,-0.3258717294148118,-0.7613872071600312,-1.0292242234965072,-0.32646267232684134,-0.09745729419628754,1.249106834261668
0.21475809973328788,-0.051054853584861434,-0.9350785052743683,-0.03777762438714168,0.13643627041520595,0.47708499694781786,0.11218777825178534,0.437431516357859,0.18899728449757158,1.2257508568495974,0.1443704813279524
